880,276,4.5,880166872
471,172,4.5,889827822
523,242,4.5,883699464
655,234,3.5,888474713
72,1051,3.5,880035958
21,245,1.5,874951006
593,25,2.5,875659826
486,471,4.5,879874969
694,692,4.5,875728729
293,748,1.5,888904327
144,455,3.0,888104382
798,940,1.0,875914898
16,693,3.5,877721905
864,140,3.5,888892016
77,405,2.5,884733422
894,255,3.5,879896836
207,224,3.0,884386473
936,1171,4.5,886832757
212,423,4.0,879304010
916,148,2.0,880843892
401,133,4.5,891032847
561,513,2.5,885807345
85,566,3.5,879454273
648,208,5.0,884796652
325,199,4.5,891478199
268,574,2.5,875745579
694,1020,4.5,875728345
63,79,3.0,875748245
878,97,2.5,880869090
235,1134,4.5,889655723
236,655,3.0,890116670
566,56,3.5,881649828
413,15,4.5,879969709
276,719,3.5,877935336
587,918,2.5,892871113
290,418,3.0,880474293
457,56,4.0,882396868
393,228,3.0,889728385
488,304,4.5,891293606
556,64,5.0,882136162
666,1045,3.5,880567974
346,1188,1.5,875264472
697,1047,3.5,882622228
125,1052,1.5,892839457
62,387,2.5,879376115
234,185,3.0,892078936
622,209,5.0,882592421
521,13,2.0,884476240
738,470,3.5,875350551
391,705,4.5,877399133
277,748,3.0,879543879
509,50,5.0,883591878
236,88,1.5,890116709
320,121,4.5,884748733
919,204,4.5,875921396
152,121,5.5,880149166
579,603,5.0,880952006
633,183,3.5,875325577
474,616,3.5,887924028
717,1137,4.5,884642580
682,161,3.0,888522542
432,628,4.5,889416398
243,7,2.5,879987362
819,177,3.5,884105025
393,386,3.5,889731390
881,333,5.0,876535642
79,900,3.5,891271245
178,288,5.5,882823353
312,89,5.5,891698832
52,116,4.5,882922328
339,636,4.0,891035248
13,776,1.5,882398934
699,475,4.5,878882667
430,129,5.5,877225547
668,328,4.0,881523787
930,137,1.5,879535734
560,264,3.0,879975231
833,434,3.5,875038888
634,476,3.0,875729668
479,79,3.5,879460894
859,288,4.5,885776056
12,328,4.0,879958742
922,212,1.5,891448473
309,286,3.5,877370383
579,268,3.0,880951444
589,286,3.5,883352372
360,210,4.5,880356166
716,866,3.0,879794200
833,511,4.5,875038742
130,332,4.5,876250582
232,286,3.0,880062259
187,196,4.0,879465507
666,811,3.5,880568396
731,487,4.0,886184682
463,275,5.0,877385287
181,508,3.5,878962623
875,418,4.5,876465230
146,1294,4.0,891457749
194,636,2.5,879553731
721,380,5.0,877138661
210,411,3.5,887730931
347,159,3.5,881654635
886,384,3.0,876034074
557,325,2.5,880485074
619,245,4.0,885953743
725,322,4.0,876103762
786,181,3.5,882841955
727,809,4.0,883713082
498,337,4.0,881954617
496,484,2.5,876065382
854,13,2.5,882812755
567,303,3.5,882426350
640,195,4.5,874778515
640,189,5.5,874778181
214,478,4.5,891544052
242,305,5.0,879741340
409,60,5.5,881108715
145,879,4.5,877343000
683,609,2.5,893286502
18,42,2.5,880130713
376,427,3.5,879454598
805,83,4.5,881696671
886,423,2.5,876032422
540,310,4.0,882156710
683,354,3.0,893286347
535,207,4.5,879618613
886,1119,3.5,876032553
665,12,4.0,884294286
181,6,0.5,878962866
802,672,2.5,875985767
867,678,2.5,880078004
592,853,5.5,882956201
394,50,4.5,881132876
919,283,4.5,875288748
438,281,4.0,879868494
430,10,4.5,877225726
95,485,5.5,888954129
201,215,2.0,884140382
543,568,3.0,877547005
117,173,5.5,881011697
848,174,4.5,887038104
312,675,5.5,891698485
746,128,3.0,885075211
921,538,4.0,884673311
452,269,5.5,888568251
215,226,4.0,891436633
125,150,1.5,879454892
468,7,3.0,875280214
67,125,4.0,875379643
878,126,3.0,880865940
161,204,2.5,891170947
378,566,2.5,880045856
793,50,4.5,875103942
103,252,1.5,880420020
426,185,5.5,879445005
276,367,2.5,874791667
416,217,4.5,886317880
95,1133,2.5,880572416
894,885,2.5,887044250
497,465,3.0,879363610
279,1047,3.5,892864663
325,408,5.5,891478307
795,919,4.5,880557617
835,69,4.5,891034366
244,69,4.0,880603645
724,989,1.5,883757874
757,179,3.5,888467855
184,631,4.0,889910612
268,831,3.5,875744357
582,271,4.5,882960418
889,731,1.5,880181191
85,222,2.5,879452831
239,531,5.5,889178762
95,15,3.5,879195062
251,978,2.5,886272585
332,660,2.5,888098125
743,286,2.5,881277602
16,33,2.0,877722001
622,142,2.5,882670826
882,133,5.0,879867263
653,1014,1.5,884405682
845,269,3.5,885409493
393,949,2.5,889731465
279,1495,4.5,889984565
367,448,4.5,876690098
721,194,5.5,877138024
711,419,5.0,879994581
503,69,3.5,880383679
702,895,1.0,885767534
405,1408,1.0,885549094
181,410,1.0,878962955
606,108,0.5,880923349
303,106,1.5,879543796
756,30,4.5,874827283
412,218,3.0,879717147
717,100,4.0,884642268
867,1154,5.0,880078991
417,1028,2.5,879646785
901,560,3.5,877131624
551,1118,4.5,892784199
58,238,4.5,884305185
474,185,5.5,887923923
621,117,5.5,880227268
621,398,1.5,874964605
87,182,4.5,879875737
101,979,1.5,877136711
522,135,5.5,876960824
109,191,3.5,880577844
217,231,4.5,889069974
151,70,4.0,879524947
292,250,3.5,881104679
13,722,3.5,882399528
532,451,3.5,874789474
880,124,4.5,880166847
864,665,3.5,888892300
530,483,3.0,883785248
629,87,5.5,880117635
303,1230,0.5,879485447
687,319,4.0,884652276
878,371,3.5,880869239
823,100,4.5,878437658
87,554,4.5,879875940
290,476,3.0,880475837
374,220,1.5,882158147
642,257,4.5,886131546
577,623,5.0,880475149
276,559,4.5,874792663
790,203,4.0,885155459
294,831,3.5,889242542
59,741,4.0,888203175
801,271,5.0,890332929
769,476,4.0,885424142
328,172,4.5,885045528
77,176,3.5,884752757
650,520,4.5,891369759
44,100,5.5,878341196
244,456,2.5,880605333
517,300,5.5,892660728
185,1020,3.5,883524172
104,248,1.5,888465604
655,9,3.0,891585450
387,109,4.5,886481073
618,576,4.5,891309608
189,16,3.5,893264335
638,265,5.5,876695216
64,217,2.5,889737568
413,332,2.5,879968890
398,708,2.5,875747159
526,331,3.5,885681935
919,864,2.5,875288848
863,362,1.5,889289122
823,66,3.5,878439391
650,265,4.0,891370031
157,313,5.0,886889616
3,329,3.5,889237455
328,215,2.5,885046773
373,127,2.0,877099968
406,1203,1.5,884630860
528,310,3.0,888520371
207,508,3.5,877879259
269,137,4.5,891446193
478,393,3.5,889397306
653,684,4.5,878854247
398,144,4.5,875658715
345,1012,3.5,884994606
693,64,3.0,875482136
650,21,1.5,891387767
339,258,3.0,891033200
62,712,4.5,879376178
484,88,4.0,891195179
393,472,3.0,887745199
115,117,3.5,881171009
104,1226,2.5,888465347
407,219,4.0,876348318
458,939,4.5,886398187
429,936,4.5,882385934
117,628,5.0,881012174
841,322,4.0,889067152
327,333,2.0,887737493
682,824,0.5,888521907
763,510,4.5,878915559
863,264,3.5,889289385
600,181,4.0,888451491
804,197,3.5,879443136
141,294,4.5,884584247
457,747,3.5,882397787
663,455,2.5,889492679
659,136,5.5,891331874
849,133,5.5,879696059
16,448,5.5,877722736
608,606,5.0,880404693
876,174,4.5,879428378
773,12,3.5,888540448
276,1273,2.0,874795823
350,429,3.5,882345668
835,928,2.5,891032899
92,149,3.0,886443494
89,936,5.5,879461219
276,201,5.5,889174849
10,602,4.5,877889057
269,723,1.0,891448643
621,383,2.0,874963166
114,204,2.5,881260441
495,790,3.0,888636635
721,995,2.5,877137447
133,751,2.5,890588547
777,100,1.5,875979380
557,875,4.0,881179291
181,871,2.5,878963168
174,221,4.0,886433771
308,965,3.5,887738387
311,1050,2.5,884365485
487,789,4.0,883446757
805,212,3.0,881696729
6,47,3.5,883600943
387,650,1.5,886480163
407,371,2.5,875116964
378,509,4.5,880055672
423,340,3.5,891394504
686,2,3.0,879546443
13,678,3.5,882140792
757,568,3.5,888466490
642,1055,4.0,886569483
457,569,3.5,882549356
798,105,3.0,875555000
747,608,3.5,888640475
880,546,2.5,880167410
466,172,4.0,890284706
848,708,3.5,887046619
523,269,5.0,883699464
222,22,5.0,878183285
606,684,3.5,880925579
758,430,5.5,881975503
389,568,3.5,880087782
221,623,3.5,875245618
389,38,1.5,880089076
661,727,4.0,888300194
38,70,5.5,892432424
903,181,3.5,891031309
57,294,4.5,883696547
393,500,4.0,887746523
49,219,0.5,888067405
497,156,5.0,879361872
798,568,3.5,875656111
407,98,4.5,875044510
632,164,3.5,879458692
109,845,4.0,880571684
271,125,3.5,885848062
13,870,3.0,882397271
240,307,3.5,885775683
271,496,5.5,885849140
682,332,4.5,888518320
119,313,4.5,886176135
719,98,5.0,877310859
276,223,5.5,874790773
493,195,3.5,884131314
488,144,2.5,891293974
417,323,3.0,879646820
862,187,4.0,879304672
724,322,0.5,883757784
59,141,3.5,888206605
418,301,1.5,891282738
815,190,5.5,878693381
558,19,4.5,879436396
790,774,4.5,885156904
393,1215,3.5,889731729
708,1079,1.5,892719385
326,170,1.5,879874897
877,202,3.5,882677936
655,786,1.5,887472965
13,632,3.0,884538664
665,79,3.0,884293831
569,1,4.0,879793399
11,125,4.0,891903108
476,33,4.5,883364475
56,232,4.5,892676339
309,690,3.5,877370319
757,471,3.5,888444738
299,81,4.5,889504036
487,739,2.5,884046879
648,483,5.0,882212708
561,410,1.5,885810117
524,380,2.0,884637202
225,193,4.5,879539727
244,1079,2.0,880605333
514,202,4.0,875309414
445,1011,0.5,891200320
94,710,3.0,891721117
367,1012,3.5,876689825
406,180,5.0,879445599
7,431,4.5,891351547
860,303,3.0,876074139
883,732,3.0,891694340
727,411,2.5,883709905
877,921,4.0,882677128
823,238,5.0,878438057
409,367,2.5,881109264
429,223,3.5,882385034
655,51,1.5,887611677
806,177,3.0,882388254
3,346,4.5,889237455
561,131,4.5,885808929
505,95,4.5,889333313
717,405,3.5,884642738
727,658,4.5,883711720
184,192,4.5,889908843
350,132,5.5,882346929
474,47,4.5,887927339
18,283,5.0,880130551
774,546,0.5,888558565
136,124,5.5,882693489
331,124,3.5,877196174
296,898,3.5,884196284
846,385,5.5,883949156
633,328,4.5,875324298
546,436,4.5,885141438
13,786,2.5,886303088
224,196,3.5,888103532
716,56,5.5,879796171
682,217,3.5,888523581
862,433,4.5,879304445
416,1058,4.5,893213019
934,705,4.5,891191778
326,612,2.5,879875083
655,889,2.5,888474285
116,1020,2.5,887605454
248,234,3.5,884534968
459,301,1.5,879561574
235,269,4.5,889654530
521,405,1.5,884476820
391,628,3.5,877399864
405,1217,3.0,885548633
474,87,3.5,887925916
308,87,4.0,887737760
340,180,2.5,884991236
805,475,4.5,881704016
387,446,2.0,886481800
488,193,2.5,891293911
727,39,2.0,883712780
738,951,1.5,875351906
518,9,2.5,876822811
215,64,3.5,891435804
291,546,3.5,874805958
620,420,2.5,889988005
6,533,4.0,883599830
48,323,2.5,879434181
302,271,4.0,879436911
385,428,3.5,879442706
746,196,4.5,885075612
916,80,3.0,880845476
484,699,4.0,891195773
332,257,3.5,887916575
517,284,1.5,892659923
676,245,3.5,892685592
1,156,4.0,874965556
102,154,3.5,888803708
59,715,5.5,888205921
352,746,3.5,884290361
890,523,4.0,882403299
648,234,4.5,884368314
551,423,1.0,892782975
595,1165,1.0,886921748
715,85,2.5,875964300
472,578,4.5,892790952
286,212,1.0,877531830
618,65,3.0,891309720
59,642,4.5,888206254
690,159,2.5,881180005
326,428,5.0,879877283
666,511,4.5,880139120
415,180,4.5,879439791
487,566,4.5,883529540
535,735,5.5,879619067
144,216,4.5,888105691
249,480,5.5,879572210
881,205,3.5,876538465
815,83,4.0,878695311
548,748,3.0,891043910
7,605,3.5,891353290
607,137,3.5,883879556
384,989,4.0,891273905
657,286,4.0,884238002
297,238,5.0,875409525
417,999,3.5,880952434
537,1194,3.0,886030584
14,172,5.0,890881521
943,62,2.5,888640003
823,684,3.5,878439391
405,141,2.0,885548877
798,769,2.0,876249507
778,132,1.5,891232769
790,230,3.5,885155846
442,184,2.5,883390083
624,748,2.5,879792109
49,47,5.0,888068715
347,423,4.5,881654567
727,11,3.5,883710152
553,497,4.0,879948460
577,436,4.5,880475339
524,12,2.5,884634646
930,523,2.5,879535574
521,288,2.5,884475470
119,1166,5.0,887038711
106,1,4.5,881449487
545,554,2.5,879899497
271,235,3.5,885848062
100,881,1.5,891375186
893,151,4.0,874829427
286,559,3.5,877534081
334,163,4.0,891548602
390,319,4.5,879693561
576,323,2.5,886960604
405,860,1.0,885548435
26,274,3.0,891385634
198,237,1.5,884206191
790,411,2.5,884462929
934,257,4.5,891189598
293,941,2.0,888907407
104,871,2.0,888465853
508,186,3.5,883777109
107,264,3.5,891264598
313,99,3.5,891014029
786,546,3.5,882844294
76,270,3.0,879117602
128,328,2.0,879966406
840,473,5.5,891203408
870,135,3.5,875680045
161,640,1.5,891171558
644,125,4.0,889076851
276,942,4.5,889174904
553,134,3.5,879948806
800,300,4.5,887646980
494,86,3.0,879541298
573,1012,1.5,885844339
363,691,2.5,891493663
378,720,2.0,880056798
207,1225,3.5,875508817
286,290,3.5,876522072
780,419,3.5,891363826
754,307,3.5,879451191
533,117,4.5,879192901
868,566,1.5,877111394
389,602,4.5,879991081
425,286,1.0,878737511
918,645,3.5,891988090
474,647,4.0,887924571
181,1287,0.5,878963380
419,615,5.0,879435785
379,310,4.5,888646088
720,304,4.0,891262697
357,270,4.5,878951101
882,988,4.5,879861385
503,44,5.5,879454841
202,204,2.5,879727058
125,663,2.5,879454956
332,144,4.5,887939092
734,202,5.0,891022684
284,270,2.5,885328906
673,328,3.5,888787355
660,774,3.0,891200594
119,685,4.5,886177048
497,716,4.0,878759745
361,228,4.5,879441285
328,132,5.0,885046420
95,208,3.5,879198353
379,527,3.5,880524860
903,96,1.5,891032842
311,1217,2.5,884365686
331,133,3.0,877196443
303,173,5.0,879466604
748,227,3.5,879455150
92,53,3.0,875656392
371,627,4.0,877487656
373,423,2.5,877103846
632,195,4.5,879459738
316,283,5.0,880853599
555,288,2.5,879962096
465,868,1.5,883532119
622,855,3.5,882592103
184,836,4.0,889909142
416,633,4.5,876699757
748,527,5.5,879454749
466,56,4.5,890284706
455,44,2.5,879112678
889,257,3.5,880176845
125,172,5.0,879454448
276,890,3.5,880913460
776,53,2.0,892313246
117,117,5.0,880126461
458,631,4.0,886397541
1,175,5.0,875072547
125,763,3.0,892836574
678,25,2.0,879544915
134,294,3.5,891732365
938,255,0.5,891356329
740,286,5.0,879523187
328,1401,2.0,885046537
378,233,2.5,880333540
798,993,2.5,875554639
14,202,3.0,890881521
916,597,1.5,880843727
335,260,3.0,891567159
436,748,3.5,887768738
621,41,3.5,874963273
749,526,5.0,878847804
409,499,3.0,881168631
311,173,5.0,884364569
238,756,3.0,883576476
179,1127,0.5,892151270
381,631,3.5,892696654
476,1074,4.0,883365274
847,235,0.5,878776020
869,118,0.5,884492338
30,403,2.5,875061066
649,24,3.5,891440460
90,647,5.5,891383204
81,283,3.5,876533504
704,300,2.0,891396674
629,100,4.5,880116847
128,317,3.5,879968029
308,122,4.5,887742165
936,259,3.0,886831709
780,172,5.5,891363723
445,823,1.0,891200624
54,471,4.0,880937399
643,432,5.0,891449771
868,410,3.0,877104414
343,257,3.0,876402941
128,28,5.5,879966785
682,804,3.0,888521740
927,240,3.0,879177456
935,620,2.5,884472627
29,748,2.0,882821558
293,647,5.5,888905760
279,759,3.5,875313616
880,732,3.5,880174652
504,616,4.0,887910267
89,15,4.5,879441307
538,496,4.5,877107491
291,385,4.5,874835141
855,638,4.0,879825462
585,212,4.5,891282894
221,496,3.0,875246146
758,536,2.5,880672747
280,274,5.0,891701188
290,1285,3.5,880475565
804,28,4.5,879445904
393,586,2.5,889731040
85,732,3.5,879455238
326,54,3.5,879876300
349,288,3.5,879466118
59,492,4.5,888205370
361,367,3.5,879440475
309,319,4.5,877370419
556,707,3.0,882136396
457,192,5.5,882395018
851,11,4.5,875731441
467,124,5.0,879532534
435,790,4.5,884133818
855,86,2.5,879825462
294,749,3.0,877818915
727,578,3.0,883711897
650,614,2.5,891385876
569,236,3.5,879793717
145,54,5.5,888398669
347,475,3.5,881652417
890,204,4.5,882403085
474,222,4.0,887915479
270,1119,4.5,876955729
346,582,3.0,874951783
393,951,3.0,889728531
913,750,4.5,883110363
296,124,5.0,884196555
263,315,4.0,891296896
547,321,4.5,891282732
379,197,5.0,880568253
864,239,4.5,888889466
766,448,3.5,891310934
290,95,4.0,880474590
450,26,4.5,882396489
275,300,3.5,875153898
313,235,3.5,891029148
642,832,3.0,892240991
848,478,5.5,887039531
334,527,2.5,891546231
697,1025,1.5,882621523
805,183,5.0,881684185
907,471,4.5,880159059
249,121,3.0,879572705
110,31,3.0,886989057
757,156,3.5,888445551
864,132,5.5,888887128
280,629,4.5,891701852
280,228,3.0,891701405
463,887,4.5,890452468
501,108,4.0,883348564
885,655,2.5,885713294
62,483,3.5,879373768
749,879,3.5,878846449
632,191,5.0,879457603
42,443,3.0,881108093
747,87,5.0,888640222
334,553,1.0,891548866
181,260,1.5,878961623
644,294,3.5,889076095
334,886,3.5,891544233
551,9,5.0,892776982
297,83,4.0,875774306
49,270,2.0,888065432
891,121,4.5,883490041
637,815,1.5,882904678
784,346,4.0,891387077
409,1050,4.5,881109420
437,154,4.5,880141129
942,347,5.0,891282396
788,809,3.5,880870401
749,99,5.5,878847804
541,1078,4.0,883874834
658,488,4.5,875148196
308,182,4.5,887737194
902,423,4.0,879465765
922,249,3.0,891455250
747,288,3.5,888638091
160,430,4.5,876861799
394,144,5.5,880886978
763,464,3.5,878918960
18,191,3.5,880130193
712,739,4.0,874729935
344,273,4.0,884900677
85,28,4.5,879829301
332,820,4.0,887938524
115,176,4.5,881171203
907,111,5.0,880158883
223,216,5.5,891550925
456,449,3.5,881375226
407,131,2.5,875552400
43,792,0.5,883954876
231,181,4.0,888605273
921,367,4.0,879381021
779,243,3.5,875501402
899,96,4.0,884121125
660,202,2.0,891199683
506,367,3.0,874873068
892,429,4.5,886608559
500,97,3.5,883874715
932,550,2.0,891251331
508,196,2.5,883776704
11,433,4.5,891905003
642,422,2.5,885606608
14,654,4.0,890881294
664,318,5.0,876525044
110,732,3.5,886988018
85,432,4.5,880838305
42,274,4.5,881105817
299,522,2.5,877880522
669,192,4.5,891260542
379,161,1.5,880525502
933,1110,3.5,874938728
648,235,4.0,882212071
846,1018,4.0,883949421
665,156,5.5,884294772
181,221,1.0,878962465
778,186,4.5,890802724
610,95,2.0,888703316
109,572,3.0,880583308
178,367,3.5,882828021
567,517,5.5,882426673
911,484,2.5,892839363
78,294,2.5,879633495
662,515,3.5,880571006
758,587,4.5,881978635
